"drug","est","lo","hi","truth","method","rep","err","covered"
"drug_04",0.746069232466382,0.610410425443313,0.881728039489451,0.817438505026439,"meta_ran",2,-0.0713692725600568,TRUE
"drug_05",-0.361094152971095,-0.723682807517025,0.00149450157483387,-0.0906157406874154,"meta_ran",2,-0.27047841228368,TRUE
"drug_06",0.126544819233918,-0.197062256868846,0.450151895336681,0.173656871631472,"meta_ran",2,-0.0471120523975548,TRUE
"drug_07",-0.0127279058036546,-0.217306232682344,0.191850421075035,0.11477289253438,"meta_ran",2,-0.127500798338035,TRUE
"drug_08",-0.648707181259439,-0.812264979002697,-0.485149383516181,-0.577227267144662,"meta_ran",2,-0.0714799141147768,TRUE
"drug_09",0.16717506415363,-0.0167250963992883,0.351075224706548,0.189809286083761,"meta_ran",2,-0.0226342219301313,TRUE
"drug_10",0.46472885163015,0.154225524381426,0.775232178878874,0.644905810165264,"meta_ran",2,-0.180176958535114,TRUE
"drug_11",-0.399032153707754,-0.695353995468147,-0.102710311947362,-0.180002685559853,"meta_ran",2,-0.219029468147901,TRUE
"drug_12",0.44466271729838,0.206603540881226,0.682721893715535,0.276663799818134,"meta_ran",2,0.167998917480246,TRUE
"drug_13",0.112509141934161,-0.0442304884335433,0.269248772301865,0.41168806705082,"meta_ran",2,-0.299178925116659,FALSE
"drug_14",0.0662233415171586,-0.327649945581702,0.46009662861602,0.061295036060497,"meta_ran",2,0.00492830545666163,TRUE
"drug_15",0.242010612256214,-0.0453766496043685,0.529397874116796,0.615238458541403,"meta_ran",2,-0.373227846285189,FALSE
